,0,1,2,3,4,5,6,7,8,9
1271,215842,245767,416306,338108,387075,183533,379472,318232,143673,239
1272,207431,390472,199292,267891,387509,169032,169131,162668,380946,214868
1273,237265,162888,216648,388505,265832,229868,254577,290417,191120,285387
1274,215984,184071,376359,376358,234647,225853,322211,409845,268751,153299
1275,152253,343458,204150,332814,162845,341653,263869,190147,254926,206906
1276,369981,405798,270862,115551,307507,137215,109217,301111,182320,364171
1277,283533,113818,305765,162069,354241,275775,311423,148189,318229,268610
1278,2853,115149,115148,112947,112948,112949,110894,2854,2852,110893
1279,203,112748,111663,112747,108744,204,108745,205,67,206
1280,166173,411283,280014,246299,244766,268721,151607,182037,168516,242282
1281,315639,362225,273493,395551,292892,312189,114100,306049,244163,233210
1282,344387,418548,282426,324705,275724,143163,271987,230573,210506,173475
1283,380792,314967,437140,265389,390003,188788,265149,223115,315128,317450
1284,254148,230978,274144,154462,436795,108906,289390,300801,169184,430459
1285,149965,305738,181772,258164,113791,196871,259250,174148,222777,351812
1286,472855,458498,467509,464361,463964,469131,458855,471995,477292,493510
1287,305203,258280,113255,294843,184766,167517,181930,189372,252990,193702
1288,270575,153175,223958,188832,268940,311905,382795,212694,340060,271292
1289,471036,492706,465541,461994,484971,476382,472137,472532,462670,474653
1290,403053,373643,216754,176707,164049,244216,392785,224885,287114,412570
1291,203231,298340,1029,398660,309988,189816,234097,306581,114628,174427
1292,224820,410124,405639,288115,161533,387219,271215,422272,234114,377665
1293,166632,361531,157262,154128,328007,395238,370622,211611,195854,205134
1294,284166,340382,407583,298357,1046,335905,150927,351984,307719,115760
1295,426353,433284,412436,162760,317828,199398,183591,215055,402608,172161
1296,269592,171592,383230,251088,394022,281180,205242,250374,294638,141848
1297,486705,483988,494619,465289,482406,468317,460605,474971,479617,470151
1298,497248,497138,497315,497285,497167,497291,497301,497179,497227,497314
1299,374444,156864,227535,236409,423913,174537,355292,362716,231908,428964
1300,218585,137323,182375,347898,187268,337940,115290,307247,427593,251016
1301,178288,289643,284314,195816,392079,190237,163323,246730,137125,174164
1302,347908,415960,299989,2678,177779,245598,384624,266482,110885,302801
1303,239751,399320,282218,326697,140924,428644,306652,114699,306796,114845
1304,47962,70337,20257,53424,61015,24008,24183,40312,100500,102512
1305,275122,253484,189974,197807,351945,227741,311849,440777,166053,195833
1306,315484,418020,281872,410453,141086,193294,141125,394763,373617,145507
1307,190422,178046,214987,287796,240987,280421,271620,149640,251854,399156
1308,121889,38375,98773,17974,120070,118166,30786,39337,120093,99746
1309,401518,183460,146220,205350,212944,317963,409992,425662,317968,215273
1310,356761,365117,311402,328554,436635,427596,439728,409239,261732,325571
1311,395381,423249,213049,410601,347113,265502,438379,178543,349184,295133
1312,84,138044,136839,111212,113124,111213,106211,113123,3032,83
1313,257435,312655,260304,337573,329641,408211,159694,415737,336340,377247
1314,345528,314157,150288,256106,423916,345529,435794,310856,295973,264961
1315,153044,254338,337934,289655,259200,387059,328724,209641,387058,185984
1316,329232,329231,359562,323407,258380,348891,570,297882,365622,341030
1317,147249,216034,355811,270689,340849,340996,181866,293064,147037,344213
1318,210228,249550,375737,251423,426012,279671,210922,314562,155185,305067
1319,238523,214974,351677,171537,382945,351676,246112,338780,407275,232693
1320,487359,463263,484828,480360,489061,462329,483459,468368,459957,467302
1321,341805,282956,156859,170033,253707,163559,185911,219068,285533,321395
1322,214250,156383,206718,181755,300650,108757,256883,320249,409058,322041
1323,386389,243495,337455,435062,273740,155053,173132,275185,306888,114935
1324,491320,473894,480802,472560,465545,486429,463881,461440,490922,472227
1325,372464,212923,406445,366563,399141,347115,236380,437612,289748,170637
1326,1389,298700,155491,377680,326746,262467,433788,315153,255435,115586
1327,237521,315668,383275,185201,383434,370320,414974,225506,188622,140144
1328,173208,430996,172967,177931,339866,231330,197499,212377,418559,163556
1329,261158,440511,198701,409714,407283,369502,433604,407282,194275,271484
1330,364465,285035,337616,158622,518804,221449,411462,272147,337621,220464
1331,360924,177152,250852,379940,333093,343917,432290,225078,326716,283507
1332,250874,225618,219933,382934,213258,289434,175418,150440,253130,387528
1333,272147,162735,221449,411462,330694,518804,337616,364465,246688,396222
1334,513090,513071,513076,513085,513063,513146,513086,513061,513057,513048
1335,231702,182317,233006,402726,286692,276892,164126,333413,283685,279763
1336,250645,179788,403369,249514,388912,179437,209520,113971,305918,168612
1337,156275,417126,294852,276041,326740,265408,495523,495586,495726,149430
1338,11474,77449,31817,36727,36711,84392,102534,60544,63987,45762
1339,439705,397875,149211,259180,408542,176975,175837,179605,232814,310852
1340,410464,143854,222871,204711,197788,327200,289125,417428,197469,170851
1341,359856,423258,114096,306045,327002,367233,383909,225970,327003,401964
1342,290804,304053,112121,243373,214207,391493,295992,240547,285023,395875
1343,230662,220155,378807,165498,148897,408734,431304,213857,174993,389354
1344,137385,323896,231422,285893,405826,142342,274503,300830,108935,251886
1345,138712,191219,172524,189462,116508,148592,176596,110648,111033,182826
1346,257185,261439,139845,320961,399755,405499,170926,349869,393764,341020
1347,354856,407743,186470,236654,216707,324725,147065,155598,192079,295513
1348,428332,391761,147445,510513,412744,510655,215862,179253,214379,369991
1349,186612,262802,342423,416939,357210,204905,359253,430959,412745,206521
1350,204170,194429,405124,436419,193357,143750,238012,178910,214586,179807
1351,404431,253277,223827,435386,241390,332638,245472,244556,429667,112436
1352,199392,113801,305748,159425,279703,417279,237087,227343,377821,153891
1353,138439,111689,303616,409829,409723,357218,329063,369673,238982,137142
1354,434568,360384,344943,245497,391340,225976,114456,306407,263364,176710
1355,255011,272991,413265,253811,138412,210905,219340,156321,327227,284180
1356,396659,386346,384765,310354,433031,299951,2639,397689,266383,191738
1357,246218,263710,233536,419695,237772,140626,365793,333443,340731,208053
1358,364599,141672,336860,353111,344736,170652,240038,256666,328352,256752
1359,224239,306953,241107,295838,174970,228935,267390,114998,141321,272533
1360,439519,436262,269268,235105,196894,223442,205360,396512,344530,398029
1361,375335,238636,253999,398021,167535,177770,342913,347873,159285,429630
1362,399009,341364,152956,197309,382095,316035,312561,428520,203734,313197
1363,109254,301148,189898,239212,144717,141098,433609,216116,147374,422815
1364,147889,195183,161522,191682,144859,155253,164402,114924,116358,187251
1365,183443,437125,409967,249529,424915,289039,203061,203984,376635,279783
1366,512489,510638,5437,183947,5707,510514,435551,404974,45597,48105
1367,226585,145481,108605,300499,343271,244010,285806,424593,146801,365279
1368,238418,146959,169797,379949,138538,327828,427112,270008,268696,350358
1369,365592,256225,183065,212293,149502,422421,236783,377944,363976,332579
1370,233085,358009,257126,355315,210160,234614,268865,169001,200933,277748
1371,2470,299780,384575,386011,236331,415736,262528,110672,302583,137211
1372,366072,113412,305359,166973,209253,153766,256594,212676,239233,313005
1373,302437,110527,214258,248096,229758,331437,331103,165054,355812,420829
1374,176944,173615,302097,110192,399139,189069,1162,298473,392254,147609
1375,354382,338779,287630,419818,256002,161406,377671,382949,213438,377515
1376,415757,345534,201561,319458,240260,191743,349839,201306,379092,184393
1377,231978,151069,142998,381747,437964,344772,308018,116059,438747,241331
1378,387032,269550,155414,528,297839,317772,496835,138046,233096,496847
1379,149872,239813,411911,143501,311703,358928,348383,360639,389500,432418
1380,403051,228251,428498,388784,322550,109237,301131,241061,361210,278342
1381,203581,367236,235853,170678,198234,385380,395553,312492,385212,437613
1382,371916,419403,208636,164657,183571,190359,251063,412264,412270,203712
1383,287162,322894,355533,184445,216030,257270,361939,366119,157335,324730
1384,145121,204961,199094,179382,178113,171140,140714,113970,136867,176002
1385,514566,514589,514597,514568,514590,514571,514605,514602,514591,514575
1386,376629,367559,415270,201350,256287,406615,267351,195383,187864,191108
1387,296318,295640,250430,251500,384252,418855,162017,381725,407076,324348
1388,147089,155447,150644,150359,145356,147577,111208,111052,142547,146849
1389,284356,233608,148643,437958,251578,251892,341506,357891,160529,340710
1390,214945,204019,393206,319457,285352,281645,260536,433036,144029,228967
1391,25208,3589,59619,60346,20764,14144,10497,62025,60238,10475
1392,319464,233119,361793,284837,144686,428973,110693,302604,331928,314008
1393,261012,138774,235645,231701,366725,349190,370618,204381,420314,165462
1394,314705,416474,171611,405486,363557,158708,311067,317655,320395,154401
1395,407421,407587,398682,188650,388910,144692,349228,403362,357549,219627
1396,335120,402739,394262,288237,387381,363702,425828,323574,357082,396848
1397,209450,147882,193286,396702,179499,361127,402439,363555,426178,148132
1398,255457,363515,297157,237648,231501,163665,140146,170306,320067,174864
1399,487304,488834,463254,484757,459261,472827,463694,477059,475147,481370
1400,2853,115149,115148,112947,112948,112949,110894,2854,2852,110893
1401,372848,386744,364615,222823,184650,406162,162019,229792,178250,371571
1402,411614,360665,173423,289107,363038,253341,223533,208137,386567,167077
1403,477832,486096,473141,477472,490990,463024,493852,473533,469040,480533
1404,429798,402404,382592,195520,300471,325702,108577,111506,303430,243356
1405,340840,234475,211961,190110,399558,366882,347575,296313,378925,172423
1406,180183,227433,184697,423782,324879,361802,212643,427135,307007,115052
1407,99681,37311,47094,120333,120440,122435,97278,71413,55256,98401
1408,278623,333115,426177,346377,154063,148602,309499,365132,397727,286203
1409,277665,111831,303761,430962,417100,229733,394211,329222,278448,410285
1410,176150,421314,285531,175686,216857,332264,385092,363343,112422,304362
1411,308014,116055,434265,191618,366261,197922,341357,374473,320667,410471
1412,219581,379266,271822,141055,429286,159841,178390,331408,397189,183215
1413,324014,173482,229897,221744,354503,295140,349191,361515,190007,165776
1414,351471,368955,422422,152186,275212,391736,359077,335085,294481,230295
1415,371241,367702,226731,327502,435032,295958,397009,197493,2313,299623
1416,139559,271890,354672,259631,167133,204234,183052,222672,279299,286736
1417,480430,482905,484248,490014,459724,478669,481678,493387,478936,472841
1418,255389,182655,396199,270386,229520,432714,337751,141636,396198,177476
1419,228861,163441,331409,324850,240260,341314,253883,357982,408052,279644
1420,64099,11550,8258,61545,27763,36313,101753,11563,325047,8329
1421,73783,73279,44412,21194,73611,45606,36654,41185,74514,67166
1422,108743,112654,112576,202,111662,112575,200,108741,108742,201
1423,380128,186663,337158,184806,358617,224940,331419,288783,345904,328535
1424,159654,376941,175563,187611,282333,330138,278740,287437,404592,324513
1425,401036,317459,421991,193336,311569,380483,414684,380649,233355,45561
1426,333562,187851,377294,324527,261736,392435,406614,383921,284664,275546
1427,262957,248411,238647,283874,433797,140856,440828,264355,212951,207387
1428,238904,212620,199223,109731,301633,201201,290611,246105,338756,437458
1429,493932,490539,483531,460184,471926,487788,491386,466505,458886,472123
1430,108774,143775,141759,143023,139211,111524,111526,77,111525,138854
1431,416286,408905,205053,353271,168645,234092,386733,152648,249371,371566
1432,301500,109603,115764,307723,401861,271655,218348,401862,388863,423124
1433,385243,265747,376833,385242,312077,428501,365930,338930,236034,168387
1434,475398,462257,472647,468213,457889,483890,482922,485089,490538,472929
1435,343738,401681,200577,138819,268938,417430,343439,373955,366086,376817
1436,409399,258436,424759,281800,348397,343923,317458,425830,202737,425829
1437,473622,457977,458836,461113,466214,493525,468594,484099,490358,471874
1438,367234,264145,261243,114097,306046,407240,245580,212722,333547,266465
1439,319798,263720,325756,141044,185807,291156,310579,325594,321585,313856
1440,291625,314558,251703,397723,224934,314372,180979,225034,338099,157744
1441,155459,419979,109227,301121,229221,162485,390158,468274,463580,315138
1442,277187,352265,266457,158040,246195,200954,339381,141307,153089,241085
1443,152055,219631,211824,174605,198915,192002,115349,185929,167417,159024
1444,225207,281870,243916,171783,288888,155570,360466,249066,356742,375011
1445,323739,335446,363555,291972,402439,348417,236249,338459,430324,147882
1446,319949,187183,186656,310578,321584,209972,414069,408927,239048,435230
1447,390,156948,155513,152421,143753,150245,111691,111692,108925,113262
1448,110695,302606,368035,327348,226798,362734,153342,355960,336202,216251
1449,84,138044,136839,111212,113124,111213,106211,113123,3032,83
1450,246638,293845,260038,393551,341473,421487,427264,389650,421315,214308
