,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
148,38521,103778,77553,120401,32873,21270,38388,105375,32711,45713,44481,32098,5346,14818,38512,97542,11590,120491,66957,36928,89431,40856,119296,75172,82407,54157,48353,88903,80927,6126
149,470768,463977,470787,463681,474105,484656,461858,483781,461863,489377,465113,486808,464771,478041,485377,472263,494434,494911,494780,472507,460086,485372,485375,463005,484779,494912,468334,460431,466024,466097
150,27571,8259,40985,43653,103675,53707,47666,5377,73911,41797,8345,45055,53634,73798,56295,14790,101744,41791,5589,77390,50160,78193,45016,103732,41820,63772,53736,74457,4853,45049
151,236837,406502,289792,371762,387393,176332,242755,147341,151360,355551,231127,307259,115302,274248,431826,274522,274213,168150,207018,139087,353605,172770,336895,309514,421703,416646,391973,322070,406341,356945
152,358055,354721,215754,195180,186131,358056,423307,266584,362126,334106,295202,344432,138698,401722,428537,190757,326755,187859,334032,319667,168283,241808,398854,335632,110246,302151,436493,150210,199921,393136
153,121637,117785,57164,98134,57149,38139,91353,120041,120208,97136,52884,31421,97032,121510,99819,31645,121924,59946,39225,102046,99292,97263,38240,37942,120261,102273,97174,99687,31739,118201
154,488508,463203,491432,460755,468302,469546,490085,473399,473191,484288,473507,485474,491656,466574,481910,484508,488040,473362,461396,465092,474128,459929,492762,469929,459620,463208,493393,461317,465845,460714
155,473166,494763,478571,466933,458211,492428,489461,471130,468276,493063,467731,480158,491780,482742,482355,485234,461697,490841,486478,477377,474961,460217,461782,479378,481574,484805,461812,470527,486002,483432
156,110755,302669,255221,396415,349904,366619,495381,159333,153881,430868,366620,204104,195597,166921,203119,250364,161069,495527,434775,137486,277197,262942,495330,214018,208894,237403,495630,495736,239042,164526
157,479416,467881,489085,481588,463829,459043,480406,487897,464784,461835,487257,477412,474661,487276,481085,488196,478056,486033,463326,494304,462756,494827,488216,470012,460701,517012,516999,517013,516998,517011
158,34005,36585,64346,32008,76986,74572,45895,36217,87203,21242,102528,41800,36219,101734,50889,32264,6972,6973,63767,5447,44286,11377,80928,40996,53709,45888,8325,21928,45429,31870
159,320845,324595,413457,349262,378019,310034,160751,310033,319679,283726,282828,216280,395458,163392,310032,270150,331018,307573,287922,319538,115617,351711,275196,257594,298387,1076,253284,913,298224,406685
160,98589,105419,39537,101615,101303,27846,101607,97764,103305,35001,89269,51107,105426,101586,27886,24554,25326,95329,39559,122158,75263,85051,28032,119229,97458,96056,22637,90869,122105,117504
161,466181,464768,471157,460611,465636,491346,470419,464190,476476,494352,493973,460823,477851,470013,465746,476497,458733,463143,467916,468287,471401,483282,462975,479491,476811,466236,484855,469804,462928,484911
162,14775,44823,97376,20444,66893,55925,47938,53901,50690,78134,60967,40665,4444,4904,64202,45365,14241,61495,101799,64325,50706,41462,61359,41511,67008,5888,70541,50787,100090,53787
163,20572,101105,74892,67216,45007,31869,4669,103679,34022,101405,102483,77653,8167,50728,64086,44713,41950,60409,80813,14172,20585,8194,11681,45084,4686,64133,36602,77451,74757,53748
164,93194,117507,88899,95927,28004,89457,85004,37095,87594,23279,89460,95335,88887,88559,8465,22709,51110,89545,118829,96402,119314,24558,48398,95921,88875,92891,54056,85047,34565,25150
165,117683,121834,121101,37957,118026,120032,19823,31519,38070,39237,99951,117926,118341,98793,55299,27279,122692,106970,120410,68324,118329,38336,97245,118202,98864,73122,121327,120358,38055,29534
166,434919,246837,209419,277956,148677,146962,278380,397246,142702,209699,177874,358838,291347,424318,244176,198065,155105,271752,149413,330872,372711,378822,405853,375089,168912,386756,295879,287286,416150,223665
167,11481,82778,41957,77837,44812,45107,44739,63638,70736,77196,101543,27591,53828,74432,67094,70271,101498,44455,47785,11440,21602,22162,67095,74917,80953,32106,5485,45453,117378,53676
168,384480,336748,150965,297247,267121,328051,391647,190614,250104,322420,248962,334685,322419,215348,400411,171347,214158,148410,276821,332672,212289,169318,384300,411795,412458,375418,186887,328430,424803,384301
169,102469,53711,41056,60698,88688,48427,119203,44524,64126,8014,47481,44211,44534,119202,50923,8120,36642,32988,81587,44502,8099,80825,95778,24860,50870,34980,7345,7750,73834,49877
170,3334,60392,3346,12983,27786,12939,60388,43881,3193,47641,11266,10623,12888,43872,56043,443488,14299,49674,43809,15960,12956,95849,55886,93202,92685,3943,16489,47446,13937,43664
171,95941,93211,108421,8587,61599,82585,82402,54091,50952,77250,21918,93109,90937,81263,33237,95465,56336,79367,32238,70584,78133,21772,70872,73693,27972,45702,45801,81390,70693,77754
172,97386,14671,4794,7151,20588,69432,33954,53389,49453,55647,53356,69733,7168,20003,40105,44330,40424,20310,69391,3680,69790,55969,49240,53107,53333,63434,73384,57689,14778,7065
173,229763,371298,314213,186927,364481,195186,244518,259377,161543,276261,144733,371297,334591,389557,353146,397595,161903,193023,172747,348084,260869,278892,403081,384474,162319,347929,200913,137732,396722,286898
174,34988,95546,89156,97443,25252,34905,42037,5587,92887,14792,95521,25297,53712,5930,89129,69882,119133,45893,51102,82347,45537,27759,45045,8175,8538,89404,61548,73912,73791,62421
175,88773,69958,7498,94950,69583,95410,89578,87672,37108,20312,118828,119796,96063,37102,119825,108417,51064,88906,87859,8626,24535,93243,90920,82405,23278,85041,60579,25172,95845,96283
176,175636,197485,337645,382266,436848,184495,368398,136823,281557,295709,342031,295710,296704,137899,415976,136726,166467,192508,411641,204867,300181,2871,420710,382267,397245,248458,266329,310437,378818,158431
177,141852,151663,263085,312566,312565,259804,433956,182080,223305,225648,208123,224521,175527,344595,347627,175664,338319,144358,183309,366120,385748,201755,365951,347628,290098,206833,360059,173830,251306,313201
178,75049,103516,58406,45579,64420,21768,103215,74721,36296,73291,45519,101539,5796,103203,53884,45721,103693,45526,22045,41524,77354,94704,32725,45800,36287,38498,77133,70689,5280,70578
179,391825,252210,314577,139569,394288,273853,148303,346399,408945,416494,262030,309352,348092,257483,424793,322587,143343,237955,242835,293726,359295,358823,204069,394287,389881,368726,171681,140745,334677,387102
180,5582,14044,21274,55776,5618,24170,21196,50303,100484,70165,73825,8239,14491,8246,41996,53567,33919,45239,53806,58074,32207,48107,44843,64367,5182,27509,58086,14008,5165,45859
181,69419,20137,19941,57791,63949,57867,49339,55997,69584,69631,14051,4940,20224,50269,7319,49337,69783,3488,44401,53251,13458,50464,60172,60467,44369,39949,63823,4810,55834,63497
182,183386,163626,386078,229768,434450,179366,265262,320306,147746,330391,137432,179487,306703,114751,344444,187854,396092,417917,313531,330389,353163,274888,404668,352335,155249,355362,423494,265164,295366,267462
183,44811,64198,53889,55919,9146,34316,5721,46483,87663,89382,117381,84647,96027,80867,32206,11658,33034,44949,7601,14333,4910,5647,41476,11419,32870,5895,101856,64035,80970,11418
184,475810,478663,470573,464050,484931,465812,484253,460456,485833,485473,477889,492746,492602,472017,465642,472104,484269,463134,461294,468728,472230,493392,469258,482365,471697,472683,475831,470761,470126,461445
185,38392,102309,100432,21111,102292,11531,5774,66948,32130,70469,14812,81267,11696,66994,58426,21106,21917,81388,56193,11711,73945,78683,74610,77247,11717,64352,78108,21542,5948,67104
186,36917,91265,54087,61866,50348,13986,69762,54154,89800,3821,57763,48355,91101,60804,3202,101560,85328,91231,44052,13661,4532,13642,16409,13735,7554,13100,64065,76927,3644,14584
187,354098,223565,359436,142447,338797,359437,187524,192765,262917,243301,250513,111711,303640,149874,436827,165689,348912,410011,240821,229427,318896,195273,214473,219823,382639,171930,205671,323075,144451,139456
188,64177,47685,69928,5802,70052,64342,24213,32129,67161,60419,73876,50533,77216,43669,60403,5597,45314,27542,44324,5712,74405,77679,27524,69898,60404,20426,20438,7764,100537,11691
189,472018,485205,465252,479635,471009,489433,488140,488775,493484,494738,482335,489755,478531,482314,467540,489785,457955,471553,465562,471844,490274,474517,471592,490809,477218,481548,465500,466382,467201,477977
190,89813,119543,87979,22966,89683,83133,83170,59564,62057,93311,58557,95979,101259,89191,89193,95589,48288,95632,118983,85336,8756,96385,85334,89192,496999,496997,87976,496998,497000,59565
191,264569,1409,298720,348927,183164,266166,422837,171190,395291,289571,301533,109632,317996,159382,260671,271018,181826,301184,109288,165300,409593,317995,241067,243666,410171,266349,403717,376221,430519,207600
192,117676,120324,105370,6313,107743,120425,120216,118273,31645,99819,99687,102273,120261,97174,91848,38337,31592,30061,31421,121510,97032,97079,100441,52874,118201,31739,80646,122730,97078,122417
193,234207,242742,271400,325114,313536,254398,212197,137072,280425,341538,295370,152714,296383,153841,336257,344446,268129,423666,414115,321641,357278,396255,284394,267649,267710,289292,140242,181586,330393,316227
194,61758,58715,108216,9085,87989,25457,96263,25199,99493,96694,57177,118172,47627,36417,24421,25618,98349,38164,118386,98097,48888,107579,39242,119918,22987,20625,122227,63820,31606,99772
195,211100,172130,203699,402643,437197,308694,116726,350414,342660,137005,139028,389209,166477,396727,150783,437032,330877,196100,353152,190679,204513,318106,262027,275848,225513,378828,418590,421038,141509,285064
196,69284,61224,43780,94682,27714,49644,53105,63439,40079,50403,40098,19981,39947,97343,58141,40004,40344,7815,41251,10581,47386,97378,3537,100664,50769,7812,40550,57669,61131,100672
197,14082,57932,3943,21088,53511,13937,43872,11266,101802,98575,61499,77053,122096,6961,12939,47446,443488,30184,60392,16382,3334,63353,57869,3346,43881,13729,11260,27786,11211,3193
198,39581,102342,120507,39545,496961,496962,497015,497017,497016,497018,497004,497003,496972,497002,497001,497014,497020,496960,496971,496959,497013,497019,497008,496970,496958,497005,496969,497012,497011,497021
199,31809,101424,63745,63819,21076,63746,27726,5241,44269,41916,47932,47520,101413,5102,24016,60137,41897,60284,70131,63688,97396,33868,61293,34055,5014,4790,87190,40465,41221,61143
200,21692,48194,78672,64401,103330,48203,103307,102393,102338,91930,103342,32276,91920,87213,74366,91927,81129,84066,45774,39598,45947,101800,47690,42055,74800,20230,104524,33979,30132,7324
201,70398,78094,103734,45106,77399,8208,67186,45497,5806,44321,44927,21212,42044,5449,34076,50558,77642,21909,48138,45416,74486,58076,45277,50173,45104,11409,32089,44292,73288,103242
202,17881,7669,40095,13723,16973,40205,3485,20038,49638,41888,40167,69514,47553,4866,100899,33975,63958,3489,27715,13457,40862,87182,20324,47194,44670,43985,60149,13717,43743,44509
203,493225,462460,478165,466006,494858,474368,467733,493224,460041,490022,475212,476530,487525,471875,467640,474811,491364,461598,485452,492601,473222,473157,490021,457947,474289,486125,481187,493348,470120,476106
204,45364,32898,84414,64179,5673,77207,82192,14244,36721,53826,32213,81310,41461,53670,74002,41069,11485,74916,47795,32195,32054,63631,11579,70238,45367,103161,103169,70378,87622,45112
205,7837,103508,8222,81000,45904,50734,77131,50553,61391,79193,87875,53827,45799,24426,36755,81037,14209,21518,77204,36497,27564,45093,64321,5810,103231,4885,77342,64333,47786,61555
206,484492,469654,461599,478399,493181,459027,480197,481167,490651,493349,460962,478921,470947,484491,490151,479825,482148,458184,491367,482931,494559,494560,470680,480196,467484,488444,474713,473070,461567,468269
207,9660,61809,23147,8376,6144,58981,59570,89594,34920,51297,62330,61977,59482,51466,8549,62316,23188,8821,8546,97683,59819,65206,95980,23189,61721,88582,61811,51458,37011,37162
208,16373,14286,13714,66738,3736,5005,11238,40425,44458,49918,57710,27636,43750,69799,7814,41244,63437,16795,47182,53397,11168,53372,20213,20823,10648,33814,69767,57621,47936,5084
209,490019,484469,462589,460981,478412,474435,484907,490970,492578,478163,464801,458900,469039,493223,494842,467283,458838,492688,472749,463166,466660,472567,458334,483892,459806,491960,494841,462830,478639,470882
210,111873,303802,244107,221386,394808,209631,136969,178337,260315,329416,148785,1397,298708,138466,145988,270990,373660,410156,270452,160926,206654,214600,197736,147563,138974,195243,329552,248211,409742,215749
211,411776,322079,231786,353143,275002,255297,181346,164880,316844,388360,232539,363059,182784,342980,418582,418578,285396,418577,164898,45087,259883,277342,199021,174214,277791,332831,8277,202697,231777,163909
212,143245,144132,237542,149996,239904,152285,222157,396419,313717,414103,252191,396917,249126,270114,344616,228877,378673,330575,381947,338345,293296,414102,381948,155625,114830,306781,366622,388030,338346,276354
213,454726,454649,443332,451712,22924,451504,447268,443489,454716,88339,449916,450268,119388,450825,95631,451571,447074,89812,446027,61795,61611,58801,446028,451544,95588,34883,454746,75174,447269,89764
214,45694,73709,120774,58421,47722,84352,103742,32403,32474,77473,81255,5776,73944,103767,45949,50179,103562,50175,32706,77212,66947,45696,48173,11710,48078,36787,91808,102243,103087,14805
215,55648,10668,43289,17599,43322,40198,4087,44249,77018,4041,66518,20665,3761,58118,73644,13486,17550,20791,20794,87246,16544,77021,16531,20586,70215,14885,20790,84643,66902,7436
216,5968,22097,94718,77459,56338,67116,75030,67259,73692,79062,74625,122169,77691,99343,81137,78543,5816,89762,120474,78671,77222,37262,78272,77485,78662,103312,48157,81252,97786,14820
217,13968,20406,73255,49753,43878,13800,47429,12868,14304,60865,20223,47490,12971,77005,6966,43640,49678,47431,49231,55872,27668,50803,60761,60514,57761,73434,5163,16975,50017,41274
218,69896,67208,34176,8156,34170,63775,50317,53623,45600,64416,44725,73882,5931,32121,45198,47659,45929,7383,70553,102494,80852,70331,102509,21503,4879,32699,103731,47673,74592,32103
219,351856,151380,158593,243115,151652,313077,388934,217011,44657,55477,14557,180244,248724,347486,57245,27510,227504,362279,169562,17638,337825,226483,404330,362135,229317,210480,268640,27538,64063,324598
220,138868,144451,205671,195273,219823,369698,335150,329406,338948,149874,297904,592,229427,171480,277565,343946,422820,262917,437001,390684,165689,236951,219692,427013,373661,174485,187524,214473,139456,187126
221,61977,59482,51297,34920,97683,8546,23147,8549,51466,58981,59570,16876,9660,61809,62316,23188,6144,8376,59819,65206,23189,61721,95079,58612,89594,51458,61811,73263,51123,59125
222,44913,44649,80926,100053,60249,77790,21968,101752,27529,101483,70699,31896,44410,8313,21760,74813,32542,101212,77517,53699,7305,73863,36773,5777,21969,100142,78086,41318,40949,84157
223,33955,16616,20316,47257,44676,61500,41620,3745,3238,40129,69303,69314,16332,47920,55573,27643,57662,57644,36428,56010,60582,13976,69728,3538,101146,11207,60225,14419,19930,69744
224,391520,374491,319980,155403,150323,355036,199196,321279,184979,36553,44734,50872,38506,41292,258407,77871,5259,69585,50871,45405,63904,64059,44933,101521,425536,5170,33911,73820,101233,242547
225,60177,3944,60505,55790,69556,57758,57755,44639,14638,13676,19955,44665,60229,53270,60470,58003,55965,39950,61497,49732,13673,55838,7827,4892,69512,51824,17899,11227,24203,3565
226,286689,418091,208624,341543,338342,287387,227430,174418,212634,352506,158333,179354,345608,327585,189648,205637,266260,148615,140975,255282,212450,177053,441482,154617,310450,211645,287857,321646,434770,296390
227,84350,31826,45666,70360,5282,5460,14330,45627,60931,101795,70856,53646,20748,63782,34191,8308,50543,74727,117469,44762,50740,32694,64160,45622,5455,53880,4907,67234,73688,56173
