State,County,Inc_Muni,Uninc_Comm,Nbrhd_Comm,Post_Comm,Zip_Code,Plus_4,Bulk_Zip,Bulk_Plus4,StN_PreMod,StN_PreDir,StN_PreTyp,StN_PreSep,StreetName,StN_PosTyp,StN_PosDir,StN_PosMod,AddNum_Pre,Add_Number,AddNum_Suf,LandmkPart,LandmkName,Building,Floor,Unit,Room,Addtl_Loc,Milepost,Longitude,Latitude,NatGrid_Co,GUID,Addr_Type,Placement,Source,AddAuth,UniqWithin,LastUpdate,Effective,Expired,STATEFP10,PUMACE10,GEOID10,geometry
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,BURSTOCK,Road,,,,1532,,,,,,C,,,0,-82.9501230449,39.9357261048,17SLE3337622444,{E7C0D29A-1951-45C6-9BE1-9B852FA596E0},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9233965.4586 4856606.5634 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,JAMES,Road,,,,775,,,,,,A4,,,0,-82.9153648263,39.9556611532,17SLE3639324592,{ADFE69BA-C3D7-4790-9196-B84630EFA128},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9230096.1914 4859501.169500001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43205,,,,,,,,MAIN,Street,,,,937,,,,,,,,,0,-82.9741900352,39.9576809857,17SLE3137324926,{EF8D2761-7DF6-4B57-A7B7-3BE8C7BD3D2B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9236644.5837 4859794.5 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43207,,,,,,,,20TH,Street,,,,1745,,,,,,G,,,0,-82.9775877151,39.9283374241,17SLE3101121675,{2E121187-4B4A-462D-84C6-D97216FC7978},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9237022.8117 4855533.9274 0)
OH,Franklin,WHITEHALL,,,COLUMBUS,43213,,,,,,,,EASTWAY,Court,,,,4623,,,,,,D,,MFRAMR04059**C,0.14838023,-82.877681658,39.9740378477,17SLE3965526563,{919E1DA7-8649-421A-BB99-BE46D8D24783},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9225901.3203 4862170.247199997 0)
OH,Franklin,COLUMBUS,,JOHN L WINNERS 2ND ADD,COLUMBUS,43203,,,,,,,,HAWTHORNE,Avenue,,,,1275,,,,24,,,,,0,-82.9674840631,39.9698482316,17SLE3197626264,{80ECE6F1-7F01-4C01-ADB5-523F8E1F0095},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9235898.0783 4861561.673600003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43207,,,,,,,,JENKINS,Avenue,,,,478,,,,,,,,,0,-82.9830478721,39.9330999796,17SLE3055622214,{0BE1D855-7739-4F0F-AE83-52191146B41B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9237630.6336 4856225.307999998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,NIAGARA,Court,West,,,3040,,,,,,,,,0,-82.9136383002,39.9382764567,17SLE3650022659,{93C065C2-9C54-4234-A4F8-9D97D244FF2B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9229903.9954 4856976.832199998 0)
OH,Franklin,COLUMBUS,,RAYMOND H BELLS LINCOLN PARK SUB,COLUMBUS,43207,,,,,,,,WOODROW,Avenue,,,,640,,,,,,F,,,0,-82.9784491042,39.9275981939,17SLE3093521595,{431E6633-4C73-4B47-AA00-3DD8A2EA33B8},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9237118.7011 4855426.617600001 0)
OH,Franklin,WHITEHALL,,NORTON FIELD PLAT NO 2,COLUMBUS,43213,,,,,,,,ST RITA,Lane,,,,4517,,,,,,,,MFRAMR09952**C,0.15337016,-82.8801048671,39.9702144533,17SLE3944026143,{5070652A-E565-4A35-9816-EA1D4D8F687B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226171.0707 4861614.868600003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,BURSTOCK,Court,,,,1690,,,,,,D,,,0,-82.9498025799,39.9362417092,17SLE3340522500,{E86CCCA6-9EBC-4F04-9E6A-4B6690182F0D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9233929.7846 4856681.419500001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43213,,,,,,,,DONEY,Street,,,,3591,,,,,,,,,0,-82.9049098189,39.9703981169,17SLE3732126209,{AE9F4A9F-DCB3-4D23-894E-613B0F524723},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9228932.3453 4861641.546499997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,PROCTOR,Drive,,,,2851,,,,,,,,MFRAMR09150**C,0.04923769,-82.9180301331,39.9344230935,17SLE3611522240,{9C8D178A-EA1B-4430-A037-F8FA079E8902},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9230392.892 4856417.393100001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,LIVINGSTON,Avenue,,,,2898,,,,,,,,CFRACR00015**C,0.9511957,-82.9192600076,39.9473623186,17SLE3604123678,{10881DB7-C95B-447E-9304-67683061AD31},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9230529.801 4858296.060800001 0)
OH,Franklin,BEXLEY,,,COLUMBUS,43209,,,,,,,,CASSADY,Avenue,,,,509,,,,,,126,,CFRACR00096**C,1.63274188,-82.9323537757,39.9806760984,17SLE3500227400,{E0F97AB9-072D-43E5-A290-90E6708993E1},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9231987.3926 4863134.579999998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43219,,,,,,,,20TH,Street,,,,891,,,,,,,,MFRAMR08035**C,0.73672936,-82.9726039014,39.9840960045,17SLE3157427855,{B501E68F-0C21-45F2-BA1C-9C47EE2EBA11},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9236468.0161 4863631.423299998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43205,,,,,,,,LATTA,Avenue,,,,165,,,,,,,,MFRAMR06734**C,0.02672197,-82.9642149725,39.9628653554,17SLE3223825483,{5A201BB1-5673-467B-9855-67AF82A16C7B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9235534.1648 4860547.4406 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,VINESHIRE,Drive,,,,4268,,,,,,,,MFRAMR11696**C,0.32766708,-82.8801071659,39.9380275365,17SLE3936422571,{101E337F-38CD-46E1-8D2A-23DBEC85359B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226171.3266 4856940.692500003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,OHIO,Avenue,,,,1385,,,,,,,,CFRACR00529**C,0.01958366,-82.9728681768,39.9364219906,17SLE3143422564,{87BE91C7-E876-4F0F-A7CC-B9BFF37A677B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9236497.4351 4856707.593099996 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43203,,,,,,,,ATCHESON,Street,,,,913,,,,,,,,MFRAMR00682**C,0.22350308,-82.9779592754,39.9735630572,17SLE3109026696,{D024A89D-D786-4F04-A03B-B4862692E8FD},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9237064.1736 4862101.278399996 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,WHITTIER,Street,,,,1112,,,,,,,,MFRAMR13091**C,1.62065842,-82.9667897992,39.9436113277,17SLE3197123350,{6EF2734F-03F8-41C3-9F08-33F326E08F1E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9235820.7932 4857751.411600001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,CASSINGHAM,Road,,,,1147,,,,,,,,,0,-82.9350276902,39.9455342588,17SLE3468923504,{3FB3E576-12A0-4BB5-9BC7-DB35BDD4AE2E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9232285.0514 4858030.620200001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43205,,,,,,,,WILSON,Avenue,,,,80,,,,,,H,,,0,-82.9656560121,39.9644271458,17SLE3211925659,{709D9E5C-3527-4591-BC28-19F4EBF5D5B1},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9235694.5806 4860774.2749999985 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,BEXLEY PARK,Road,,,,2873,,,,,,,,MFRAMR01159**C,0.84551556,-82.9220084903,39.9594587425,17SLE3583525026,{5D1E6A40-E308-435B-9715-ABB6F4145DC5},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9230835.7607 4860052.6822 0)
OH,Franklin,COLUMBUS,,,BLACKLICK,43004,,,,,,,,LOCAL,Lane,,,,5846,,,,,,,,,0,-82.8444294057,39.9869793851,17SLE4252527941,{F18B99F5-ECA8-4FD3-B88C-6A5E2B5D53A3},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9222199.6965 4864050.339599997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,LILLEY,Avenue,,,,935,,,,,,,,MFRAMR06881**C,0.62914701,-82.9588619018,39.9474666679,17SLE3265823763,{8A961772-2BF3-4854-B009-24C9C4AEBE4A},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9234938.2637 4858311.212899998 0)
OH,Franklin,WHITEHALL,,,COLUMBUS,43213,,,,,,,,PARKLAWN,Boulevard,,,,222,,,,,,A,,PFRAPR82912**C,0.22665039,-82.8820677228,39.9796361656,17SLE3929427193,{601E7FD9-937F-4454-B196-82CCAAD2A941},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226389.5748 4862983.503700003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,ELAINE,Road,,,,1504,,,,,,A,,,0,-82.8853107273,39.943253881,17SLE3893223160,{F17FC723-7849-419F-8922-5DDB1721CDF6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226750.5844 4857699.511399999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,STEWART,Avenue,,,,673,,,,,,,,MFRAMR10739**C,0.74478757,-82.9782205782,39.9410287148,17SLE3098823085,{02B2D777-C84E-4F1A-9F4D-0028E913D278},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9237093.2617 4857376.429899998 0)
OH,Franklin,BEXLEY,,BEXLEY EAST SUB EXT,COLUMBUS,43209,,,,,,,,GOULD,Road,,,,59,,,,,,,,MFRAMR09831**C,0.87840649,-82.9236046349,39.969514238,17SLE3572326145,{B855B27B-1D69-4154-862B-95EB5EB382D4},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9231013.4427 4861513.160099998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,LINWOOD,Avenue,,,,1409,,,,,,,,MFRAMR06941**C,0.70210402,-82.9671530545,39.9366343097,17SLE3192322576,{56362F7F-71B8-466B-A948-964F1FE9043E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9235861.2306 4856738.418099999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,DESHLER,Avenue,,,,713,,,,,,,,MFRAMR03876**C,0.89238906,-82.976992654,39.9398313136,17SLE3109022950,{79F3363F-2396-4A89-876F-42E59CD2CD30},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9236956.5698 4857202.578400001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,OHIO,Avenue,,,,1184,,,,,,,,CFRACR00529**C,0.35051034,-82.9717633649,39.9407281816,17SLE3153923040,{AC6244F3-7392-478F-A142-B2275B4D2324},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9236374.448 4857332.795000002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,WILSON,Avenue,,,,947,,,,,,,,MFRAMR12325**C,2.20616277,-82.9679091423,39.9461791223,17SLE3188223637,{B6D57669-D171-43A6-A2A7-A31C6EA55B8C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9235945.3979 4858124.255800001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43219,,,,,,,,MERRYHILL,Drive,,,,2022,,,,,,,,MFRAMR07627**C,0.24659075,-82.9487041416,39.9767860827,17SLE3359726999,{5A191997-ADB7-4E29-BBEC-0BDC6FA3FD64},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9233807.507 4862569.469499998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43207,,,,,,,,MOLER,Street,,,,571,,,,,,,,MFRAMR03926**C,0.82064145,-82.9806134,39.9342904224,17SLE3076722342,{EA383B7A-FAB3-46B5-967C-0961B6E8E475},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9237359.6294 4856398.132200003 0)
OH,Franklin,WHITEHALL,,ENGLISH VILLAGE SOUTH,COLUMBUS,43213,,,,,,,,BEECHCREEK,Road,,,,4021,,,,,,,,MFRAMR00987**C,0.17533226,-82.8930475305,39.9690662035,17SLE3833126039,{36EBDDD9-2BE5-4225-A516-92F56CBB3077},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9227611.8414 4861448.082199998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,BERWICK,Boulevard,,,,2614,,,,,,,,MFRAMR01137**C,0.75349133,-82.9259212625,39.9424848171,17SLE3546023149,{2E420D40-27A9-4FC3-9A09-6C0624DA3E50},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9231271.3285 4857587.846500002 0)
OH,Franklin,WHITEHALL,,NORTON FIELD PLAT NO 2,COLUMBUS,43213,,,,,,,,SAN JOSE,Lane,,,,4509,,,,,,,,MFRAMR09973**C,0.24147763,-82.8804453942,39.9709912609,17SLE3941226230,{B503E63B-A9F4-4DDC-9EBB-597B18D11FD7},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226208.978 4861727.703599997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43207,,,,,,,,JENKINS,Avenue,,,,576,,,,,,,,MFRAMR03905**C,0.82780427,-82.9803799422,39.9330175991,17SLE3078422200,{F12C5937-727A-4818-A93B-9F0AE98B35EB},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9237333.641 4856213.348399997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,LIVINGSTON,Avenue,,,,3050,,,,,,22,,,0,-82.9138192542,39.9477055687,17SLE3650723706,{3D9F7C6A-0132-4A1A-8F6B-FA983DBA548F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9229924.1391 4858345.9026999995 0)
OH,Franklin,COLUMBUS,,WESLEY SAWYER ARMS,COLUMBUS,43203,,,,,,,,ELLISON,Street,,,,474,,,,,,,,MFRAMR04193**C,0.095,-82.9717110542,39.9756161707,17SLE3162926912,{05AA474E-F773-45FF-99F8-DD2563E5C543},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9236368.6248 4862399.520300001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,ELAINE,Road,,,,1470,,,,,,D,,,0,-82.8839807652,39.943961012,17SLE3904723236,{95604912-EEFF-4B28-9AA5-93C4117B5CAC},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226602.5337 4857802.185000002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,JAMES,Road,,,,1138,,,,,,,,CFRACR00177**C,1.89768577,-82.9152745465,39.9477168974,17SLE3638223710,{558A0D00-BF2A-42E4-BF10-90E76892E2B7},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9230086.1415 4858347.547700003 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,RAND,Square,East,,,3605,,,,,,D,,,0,-82.8998696593,39.9464417419,17SLE3769523540,{4A026D1E-CDD6-4515-8463-5D6D1B2D2C95},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9228371.2773 4858162.388999999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,ELLSWORTH,Avenue,,,,892,,,,,,,,MFRAMR04194**C,0.90576452,-82.9605569599,39.9481353454,17SLE3251523841,{FA84C7C7-4DD5-4E52-994D-6459324441D0},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9235126.9567 4858408.309100002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,EAST MORELAND,Drive,,,,2879,,,,,,,,MFRAMR04009**C,0.15261414,-82.9203359486,39.9501118959,17SLE3595623985,{F3B199B2-DC71-4F80-957C-E63A158E89AF},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9230649.5742 4858695.322300002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,SCHAAF,Drive,,,,2589,,,,,,,,MFRAMR10099**C,0.26817053,-82.9256123929,39.9368912187,17SLE3547322527,{ECC3EAF7-8413-4173-98C0-C67C68E8830C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9231236.9453 4856775.7168999985 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,BURNABY,Drive,,,,2661,,,,,,,,MFRAMR01830**C,0.20142614,-82.9232325545,39.9349370071,17SLE3567222306,{DEC52CA9-0033-4BC9-AB15-CF7F0BAC5427},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9230972.0229 4856492.002300002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,WHITTIER,Street,,,,1485,,,,,,,,MFRAMR13091**C,2.15635122,-82.9567806356,39.942840891,17SLE3282423246,{7DA2DFB5-7939-455F-A836-5B66B50DB147},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9234706.5782 4857639.546800002 0)
OH,Franklin,BEXLEY,,SUB OF THE ESTATE OF ANTON RUHL,COLUMBUS,43209,,,,,,,,PARKVIEW,Avenue,,,,411,,,,,,,,MFRAMR08010**C,0.0497581,-82.9413973627,39.9777770005,17SLE3422327095,{2FDC4C0E-AAC4-4BF6-8566-0CD5F41B2F77},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9232994.1201 4862713.419100001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,ASTOR,Avenue,,,,2886,,,,,,,,MFRAMR00678**C,0.96250254,-82.920523444,39.9522140398,17SLE3594524219,{77814130-FCA4-40E0-BE69-F40226A48C4E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9230670.4461 4859000.581900001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,17TH,Street,,,,830,,,,,,,,MFRAMR09789**C,0.94385107,-82.9787272873,39.9472829709,17SLE3096023780,{A845198E-F4AA-43CB-B42F-380E7A510FB0},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9237149.6683 4858284.539099999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,CAROLWOOD,Avenue,,,,1208,,,,,,,,MFRAMR02076**C,0.17101757,-82.8941221348,39.9486683236,17SLE3819223777,{DBB4CD63-2C2C-4F2C-BDAC-ADDCF300E01F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9227731.4658 4858485.7016 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,HAMPTON,Road,,,,1137,,,,,,,,MFRAMR09840**C,0.0952915,-82.9124162429,39.9480893448,17SLE3662723746,{F87B3655-E402-4714-BC53-BB09C6C22321},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9229767.9566 4858401.629500002 0)
OH,Franklin,WHITEHALL,,NORTON FIELD PLAT NO 2,COLUMBUS,43213,,,,,,,,ST RITA,Lane,,,,4455,,,,,,,,MFRAMR09952**C,0.06195479,-82.8819025325,39.9705210515,17SLE3928726181,{15C237F0-05B5-49B1-8851-0719415FBE1F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226371.1859 4861659.403300002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43213,,,,,,,,SANTA MONICA,Drive,,,,250,,,,2,,F,,,0,-82.8604924086,39.9832514309,17SLE4114527555,{52EDF06D-22D6-44E8-8D5A-E115DD91A716},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9223987.8218 4863508.721500002 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,RAND,Court,,,,3568,,,,,,C,,,0,-82.9012533038,39.948257079,17SLE3758123744,{980899A1-0FD7-4462-8705-2B7CA3463772},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9228525.3039 4858425.985699996 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43207,,,,,,,,WINSLOW,Drive,,,,2071,,,,,,11,,,0,-82.9403007003,39.9243356721,17SLE3418821161,{0570857C-4E13-4A87-A04C-195F07C05C6C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9232872.0402 4854953.0298999995 0)
OH,Franklin,BEXLEY,,,COLUMBUS,43209,,,,,,,,ARDMORE,Road,,,,147,,,,,,,,MFRAMR07939**C,0.22573828,-82.9316559994,39.9733301995,17SLE3504426583,{3E4F871E-1CBA-4771-B166-6E4B27B646B6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9231909.7165 4862067.453299999 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43227,,,,,,,,YEARLING,Road,,,,1145,,,,,,,,CFRACR00102**C,0.36702697,-82.8872421069,39.9506375722,17SLE3878423983,{C43EEC98-A5FA-4598-A4D3-D874DEDC4EBF},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226965.5846 4858771.6567 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43209,,,,,,,,DOVER,Road,,,,2591,,,,,,,,MFRAMR03593**C,0.31285767,-82.927410441,39.9462842441,17SLE3534223573,{19AEC6A6-662B-4649-A880-691057705753},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9231437.1031 4858139.5198 0)
OH,Franklin,WHITEHALL,,JAEGER MANOR,COLUMBUS,43227,,,,,,,,MCALLISTER,Avenue,,,,4166,,,,,,,,MFRAMR07429**C,0.99768392,-82.8871482833,39.9550049531,17SLE3880224468,{19888E9D-530C-4445-8C30-C5B75360449C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9226955.1402 4859405.874600001 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43207,,,,,,,,WINSLOW,Drive,,,,2077,,,,,,9,,,0,-82.9400881904,39.9245495581,17SLE3420621184,{D30B2DF2-EA75-4E57-8922-C3A87CEC0683},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9232848.3837 4854984.076899998 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43206,,,,,,,,LILLEY,Avenue,,,,1168,,,,,,,,MFRAMR06881**C,0.26855404,-82.9586228116,39.9425838907,17SLE3266623221,{B53794FA-A5AF-418A-9CA5-7EF32DB9C62D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04107,3904107,POINT Z (-9234911.6483 4857602.2315 0)
