,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2380,218556,192558,224768,395430,140822,224470,243706,430525,293100,254862,274595,270623,269284,261803,360387,269092,301981,110074,164459,335768
2381,397228,143468,185085,194940,249507,191024,184036,352970,306892,114939,153291,227999,223753,418412,197882,310754,289343,304584,112633,195075
2382,367565,284670,399335,340699,374464,306734,114782,313332,340701,308002,116043,227752,233092,340700,284669,354840,406632,210451,210776,378618
2383,66927,27453,7449,13983,87153,61223,4754,47832,69873,47770,23870,40663,14727,60632,44449,14302,73420,40646,40463,50217
2384,527353,524104,524119,527339,527387,527385,527417,527381,527413,524113,527359,527418,527392,527323,527364,527294,527335,527315,527407,527324
2385,74367,95210,40546,49865,36995,84918,57687,11033,95558,66912,87567,25190,25119,94981,69833,31925,93246,49670,21316,89494
2386,430795,323389,409228,317443,243592,402418,169386,387215,396533,140666,176820,342131,171646,175259,171599,338084,156482,314834,216233,291619
2387,166005,354860,395273,177261,290785,347466,434117,286124,374155,324734,228621,206173,367745,347467,288853,216951,428521,312392,381764,138028
2388,210247,255495,311735,227636,147524,181837,387721,359746,402752,269669,195416,242104,1061,298372,194440,202284,377834,287548,221230,347151
2389,427621,327566,240859,206032,391510,331804,241438,190821,164406,143260,168389,308178,116219,427480,413732,327567,209954,410964,368073,321460
2390,283705,369851,164969,218464,318524,152501,169821,166435,311907,180486,412908,190168,137639,310161,246211,401525,390507,160238,218241,1051
2391,178807,142019,137414,380644,421986,215283,142498,307382,115426,291633,175135,151280,188899,213102,373174,373325,351163,179545,142847,228901
2392,173080,390516,161709,382641,417136,402755,438451,338798,214640,251020,297901,589,426845,381141,388739,432307,351525,278992,111867,303796
2393,370639,176711,381592,286508,210627,205690,177934,407737,240839,263794,410779,280613,418045,181803,209920,186716,222637,307845,115886,201675
2394,69406,10890,49574,99536,76946,50082,11052,20096,49417,55538,50218,49953,40729,44084,66559,73516,7431,100652,57302,43940
2395,298980,1670,143979,340524,177396,340523,137624,189700,313168,172269,340686,417858,186283,347126,343888,172847,275847,331430,329828,250676
2396,99757,39306,40600,120088,98263,26821,99390,99400,99271,98177,100572,73375,24059,20327,52857,52852,120091,98122,106096,36157
2397,281163,372665,327995,327994,431627,423768,421149,296841,395866,439532,429649,254959,192701,226456,203985,161051,161236,277077,347706,285985
2398,388865,427168,286924,152753,422613,324571,392959,115761,307720,229729,367585,239081,428203,422614,364361,228946,340391,403067,281310,324414
2399,176915,247977,177568,284875,274928,193164,414084,337481,431017,287231,280007,173138,248950,268685,397075,208456,208997,425530,222071,399918
2400,212395,337142,290631,320075,310839,409792,373913,225147,348034,283179,408684,328301,429626,311175,412394,156912,209031,211716,424728,357353
2401,272894,284673,284672,352129,438575,114783,355668,306735,423102,164165,232171,292764,430667,428993,173491,331614,260979,296190,381422,204284
2402,333419,283999,867,440353,369341,361112,392935,373627,272435,326245,240971,390322,196940,145409,238765,244852,298178,213603,357525,143266
2403,226136,275961,421663,238083,328153,144180,379964,421664,307235,115278,316958,414524,431973,197982,294175,419528,138709,151369,239578,265940
2404,213021,430473,406821,409998,401051,394446,412439,582,297894,402603,155667,328913,273289,167921,217084,220078,305576,113629,297893,581
2405,527302,527362,527396,527389,527409,527322,527361,527365,527370,527393,527384,527402,527333,527307,527313,527324,527382,527356,527383,527294
2406,100471,17862,41363,21155,70125,60160,37010,51226,5118,47617,20557,50536,49559,100228,13919,43531,99555,69474,4260,7447
2407,179284,213379,346845,197437,244315,203865,217084,253781,163657,219142,326586,348897,278182,272437,428055,351687,582,297894,419555,292287
2408,20150,40415,16104,43837,24250,13499,41432,69822,58140,53062,97364,84123,44468,7562,24068,39881,7493,47918,4223,57437
2409,118886,24715,85455,90894,83314,119003,95307,89499,35105,33003,92826,36983,50980,95388,85296,61633,88924,85126,118887,92929
2410,213317,310262,378476,378477,299665,434576,2356,290823,430689,231239,331966,244014,313353,290831,236464,185266,166268,166130,296357,395741
2411,251196,116514,308478,427138,244292,243563,259468,372522,394060,261642,116367,308327,321091,221199,171437,140013,320949,362582,251688,384435
2412,63291,66690,49430,35987,53282,7415,16855,57260,24105,44242,62113,20100,57490,60040,54092,4613,20986,4112,13023,17100
2413,66757,25374,37117,53977,11879,93120,51172,50534,40601,119233,25052,39935,13492,44981,55911,4735,43424,41219,14861,91150
2414,4464,39874,60661,60655,17301,23668,17069,50259,66644,70154,57354,63320,13271,69440,17755,56089,43946,36358,61405,49301
2415,341482,436276,278660,393392,408553,384791,368205,358157,290741,358304,404775,174092,237572,421144,190194,193530,208538,162374,360475,368204
2416,203264,363519,436426,331751,149958,174097,293651,283189,271019,421310,345064,214330,287458,419516,216036,319761,186791,424418,325372,291432
2417,211518,411755,293689,380145,319785,358628,204385,353264,286363,252337,389344,237831,190046,152569,271614,319786,319936,317116,371411,363217
2418,231861,400532,419056,178317,363201,199793,331586,416275,147145,363202,416276,175882,337757,229407,379622,144450,182600,175125,416274,379962
2419,342629,313663,195006,411110,321095,206589,253595,163086,228949,295835,345388,344383,152249,324888,190600,296672,384439,171234,241561,264019
2420,47992,55381,51383,16603,46418,16422,43260,41130,64732,59427,49961,61077,89056,20843,57728,54545,16474,59426,54453,59575
2421,20882,55628,7274,35990,4495,16520,17065,39456,35964,17760,4497,20733,60765,63603,43951,14680,16833,76950,3652,41109
2422,286075,160972,318892,278155,272821,156984,369364,410008,180660,179150,402617,343779,149250,274417,430495,146210,326285,324249,261488,279283
2423,177396,340524,298980,1670,189700,143979,137624,340686,340523,172269,329828,331430,417858,313168,347126,275847,169391,273334,370620,250676
2424,229469,308632,336662,424077,116666,223456,397340,415922,350152,358139,265116,141706,321559,360460,316473,143312,374603,152971,281515,219350
2425,259921,405482,108918,300813,230498,147308,373330,398208,387536,283360,348402,343925,272220,322201,154604,264340,394263,405479,147081,144767
2426,274371,202276,211980,383915,170385,394918,378609,180864,349041,361343,315644,230026,438564,180121,202549,157186,207034,399151,274877,361525
2427,211907,325579,379978,419057,375552,427769,360754,325580,319788,221722,439354,238955,386726,411757,375551,3022,300330,175991,224848,157268
2428,373021,343757,278767,198816,144208,230216,182117,205494,396691,387230,250117,139828,205893,277244,409395,204868,220224,249867,282576,414370
2429,489964,487469,461334,494878,489132,493971,473489,465025,462595,488855,471114,484221,489900,476790,462388,300994,109100,286921,363723,402448
2430,303441,111517,389835,338083,251586,373151,405296,436799,360832,380,297689,342127,358776,91,328718,232302,198426,199750,212113,233441
2431,102029,57123,83372,106688,99198,38389,98392,59525,56652,86820,47966,80320,100408,96553,99152,14086,13567,16433,5140,36464
2432,150614,212166,150279,405356,180051,357410,431181,272758,352798,295526,327574,389026,271152,415649,327570,268365,210288,187337,240687,342493
2433,259892,206701,308350,116390,389015,225824,345409,336541,209947,192418,378644,415302,366761,406965,290825,142942,160778,352785,160830,235025
2434,35954,52928,13850,17582,4212,4151,57860,43383,10723,49259,13120,4181,10957,21018,13340,66891,24047,10778,69455,10842
2435,63330,47990,57495,13049,13260,49346,58233,57203,4589,17246,16692,20849,4389,16868,80756,61094,63348,13107,4083,58299
2436,100209,44442,57680,100333,99155,39943,57543,44875,49353,57448,19936,57906,49503,23979,10603,31799,40878,17701,17892,44982
2437,363689,281784,167323,186369,174758,376169,329055,226385,205195,440186,353909,338257,283673,373313,390012,311884,274807,259935,259529,281405
2438,407098,302448,372337,355171,423614,200104,341173,374898,227657,212248,216159,175034,261431,110538,114447,306397,358001,408242,349698,167759
2439,508736,508737,508713,508735,508711,508702,519522,508716,508708,508695,508707,508697,508693,508723,258276,508725,508712,508688,508727,508710
2440,383244,142141,167923,309973,139427,143702,168094,264490,201064,199171,216201,192590,218974,398650,247593,279825,309974,409370,351480,224428
2441,319801,361813,244115,245259,290142,341340,216738,341339,308829,116862,164660,144550,141576,431001,341497,145412,147991,405839,408424,316661
2442,60379,50435,14855,21063,20130,60607,23949,38476,58125,58115,60894,107756,69644,47875,99193,14017,41729,14589,14331,73147
2443,274357,187802,146425,412116,416476,328750,289414,257411,250064,208758,173305,409106,290411,203318,293900,174693,435571,317322,356943,164139
2444,406976,346847,264184,382954,340584,288079,266211,183149,437322,346848,172780,161110,425250,237802,315521,217917,176292,281078,279071,240263
2445,58489,41826,16000,27699,57534,10884,38487,58509,11011,73643,10881,97355,97338,39827,17426,50600,36409,60294,27607,14515
2446,213834,155827,206088,264360,375891,226196,139481,384963,164876,224808,227886,314384,204273,318231,391958,177789,157630,225119,396700,380817
2447,375232,149611,200686,259537,389023,213073,198097,302305,110398,336547,221224,145902,321617,264813,147909,185456,235477,370810,336085,270421
2448,66891,21018,20533,36385,4151,69455,80699,24047,10957,17315,4159,13120,43383,57844,52928,4542,39461,44374,44068,58221
2449,109078,300972,253508,382631,230186,153655,217168,307339,115383,176971,365623,412590,440365,163418,179854,340403,419685,155680,354239,317972
2450,179096,255914,363217,272417,411932,380146,235473,151400,172810,325562,152569,144211,270355,364772,279526,112607,304548,190046,392139,200091
2451,66775,58378,24246,61046,56113,43974,35982,60678,17822,27520,23929,73760,61034,23938,41250,40461,40067,100197,100198,20874
2452,394949,329398,239981,149798,329397,364356,301344,109447,210184,326749,171921,152657,318683,235435,217082,359748,188027,287903,401534,218241
2453,320571,236163,406814,157436,346540,340394,245224,194458,113459,305406,340245,230217,185661,143550,436997,382623,210950,179350,267005,412433
2454,462804,463412,458467,463791,462934,462627,490222,257368,466599,493420,426312,387698,267754,367092,284330,468163,109756,301658,463661,465859
2455,209649,192279,215613,151194,309649,281941,412566,113103,305048,163655,270382,210202,272669,317454,344070,145082,419808,142278,402423,231063
2456,376971,395094,163167,158976,241242,295158,186233,271849,197436,403039,383597,390481,292439,326405,437802,272920,247867,440646,434249,269113
2457,205790,413864,144803,148537,413863,267820,332093,2656,299967,279415,423607,408237,189061,139477,157278,227899,152385,115195,307151,325547
2458,296867,421350,429687,291323,277516,249145,174939,289339,364785,288576,320403,320267,293883,110891,302807,356463,212072,197846,210878,348232
2459,519547,307727,115768,351998,423126,312385,403062,392956,336070,433799,156693,201278,194314,283875,428521,391002,283876,155539,286124,162247
2460,338748,282384,169257,109225,301119,272089,252585,245745,188112,317946,364326,167915,213320,359534,298670,224586,1359,346975,215522,255413
2461,31465,99650,99365,97108,98918,38078,38351,67958,97122,98493,31539,31579,38106,38322,39236,57155,38102,98425,6458,19677
2462,493419,481276,478458,476919,333553,268039,485776,464041,410757,150115,308135,116176,471727,361609,349506,406909,208885,459703,312841,428622
2463,299974,2663,154473,400053,263234,225134,435213,167195,429658,282240,154056,427294,193465,341336,228671,421005,435059,183092,275052,303904
2464,183745,210117,184953,375409,266380,293533,405846,263207,424460,164695,152916,306961,267415,115006,414398,142056,278738,375410,215139,178566
2465,160115,167189,353099,347706,187297,161236,327993,278463,371727,213472,203985,223863,396353,435697,379442,285985,429649,254959,296841,435540
2466,13665,4944,63364,97358,11118,40110,5026,33796,43386,57752,17317,69379,47921,61113,43943,43515,49328,63332,17891,40621
2467,347277,434251,440647,226430,292440,393419,381272,432916,262685,236070,390650,159418,394923,161404,381113,306575,114622,115739,166207,177018
2468,286551,233598,397534,247411,282087,274221,411738,167801,254130,150665,371716,210413,178481,303264,111340,289361,108573,300467,166500,208357
2469,496183,496186,496188,268050,347131,361275,151255,305200,113252,162204,496184,234789,496169,317955,437626,231900,496187,361276,252051,145305
2470,216886,206640,429660,375217,429659,362748,270868,356279,364597,215265,296843,240217,222245,196216,159874,206623,180391,142406,316652,352609
2471,352282,116349,352114,308309,316000,315999,252324,265882,204809,292914,144134,258194,393896,426470,367714,148735,391148,432284,282745,407722
2472,99382,57642,102305,119994,73719,51272,62270,98405,69517,38234,99018,119321,99968,12765,23266,31410,37974,69791,36419,89606
2473,310269,393773,281867,136941,358025,279607,250144,152101,162008,370809,240025,355331,110394,302301,198291,295698,172927,169304,423810,169431
2474,232827,427329,398838,360053,254620,367747,316032,110073,301980,407945,321455,312558,208373,296054,360226,385743,262665,413424,232059,182560
2475,285371,163948,341493,165120,169705,316808,368540,232871,314181,337614,268737,236030,287837,382415,341492,356278,242535,435391,259545,175861
2476,328547,314555,380645,152416,430471,147071,365123,212758,373175,416460,111368,303292,260280,290083,252555,346365,263131,216873,224787,424598
2477,217417,142695,139757,252794,231801,403685,151252,146927,272969,210259,372188,241942,355996,345576,383951,170645,188051,165717,210455,114728
